content_id,content_type,thumbnail_url,title,summary,status,original_title
W0072,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx130300-nlYyyPzECCjI.jpg,"아빠, 나 이 결혼 안 할래요!","Juvelian is a villainess so hated by everyone that even her lover and father leave her to die a pitiful death. Just as she’s about to face her fate, she gets the chance to change the course of her story. In order to avoid the tragic end she knows awaits her, she breaks up with her lover and gives up trying to win her father’s love. Instead, she focuses on using his wealth to enjoy her new life to its fullest! But while she prepares for her extravagant life as a lady, her father begins looking for her new suitor. Afraid that he’ll marry her off to the infamously unpredictable and stormy prince, she lands on a desperate solution: a dating contract. And the best candidate is none other than her father’s student. 


(Source: Tappytoon)


Note: Includes eight extra chapters.",완결,
W0073,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx153513-dzG6p5H2wrN2.jpg,디펜스 게임의 폭군이 되었다,"""Protect the Empire"" was considered unbeatable for over a decade until streamer extraordinaire ""Mr. Gamer Geek"" comes along and defeats the game on its hardest mode. But just when he's about to rest on his laurels, he's sucked into the world of the game by some mysterious figure and thrust into Prince Ash's body! Ash now realizes that every click and command he had mindlessly sent out had real, gruesome costs - including his teammates' lives that he sacrificed for the sake of victory. To make up for his previous actions, Ash promises to keep his whole team alive this time while using his wits and knowledge to survive the hellish onslaught of monsters. But who brought him to this world in the first place, and why? Ash may soon find the answers to these questions - if he can survive the bloody battlefield first!



(Source: Tappytoon)",연재 중,
W0074,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx128521-e97aqKfciLy5.jpg,참교육,"Hwa-Jin Na’s teaching techniques are pretty violent for someone who works in the Ministry of Education. That being said, when punishments don't seem to work on even the worst of school bullies, there is no better man for the job. Sometimes you can’t get a good education until those bullies are taught a lesson.



(Source: WEBTOON, edited)



Note: Belongs to Blue String universe.",연재 중,
W0075,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx132165-vbmIhwI4JjeZ.jpg,악녀를 죽여 줘,"Eris Miserian just wants to die. Being overworked and underappreciated in the real world wasn’t great, but living as the villainess in a romance novel is even worse. If Eris can die in the novel, she might be able to return to reality, but the story won’t let her. Desperate to escape a life as the protagonist’s tormentor, she sets off on a journey with the help of a witch, a knight, and a high priest. Can she find her way back to her friends and family, or is Eris doomed to a fictional future?



(Source: Tapas)


Note: Includes six extra chapters.",완결,
W0076,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx129758-3VpObYcgeT1j.jpg,악녀는 마리오네트,"I woke up as Kayena Hill, the novel's villainess, praised as the greatest beauty in the empire. Who knew that her story would catch my attention because I was her in my past life? Destined for terrible ends, I've died twice—but I refuse to die a third time as a pawn in someone else's scheme. I’m no longer the vain and naïve princess. Now that I know how the story will unfold, I’ll turn the tables around and have everyone dancing to my tune. This time, I’ll be the one pulling the strings.

(Source: Tapas)


Note: Includes one extra chapter.",완결,
W0077,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx118267-hfGEZNguWhiq.jpg,갓 오브 블랙필드,"Leaving only black soot and dead bodies in his wake, Kang Chan, the “God of Blackfield,” struck fear into the hearts of his enemies. But one day, in the chaos of battle, his life was abruptly snuffed out. “I’ve been shot… but the bullet came from behind me!” Revived three years later, this “god” is now a wimpy high schooler with major problems—savage bullies, shady business dealings, and even girls. Revenge seemed like a straight shot, but high school is a battlefield all of its own!

(Source: Tapas)",연재 중,
W0078,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx117581-t1gXRKBUAfJB.jpg,악당의 아빠를 꼬셔라,"Ack! I'm trapped in this webnovel, ""Brigitte Wants to be Happy!"" No prob, I KNOW what's gonna happen so I'll just—wait. I'm not Brigitte? I'm her aunt, Princess Yerenika?! Uh-oh. I'm stuck 20 years before the main plot... and everyone in my generation ends up tragically dead! Her parents, dead. Me, dead. Villain's dad, King Euredian, dead. A-ha! That's the key. I just need to prevent the villain from being born... time to break out some seduction schemes and flirt like my life depends on it!



(Source: Tapas)



Chapter count include 19 side stories.",완결,
W0079,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx180891-ZBbyOWSYI41R.jpg,절대회귀,"The past has changed, but like a fiery comet, he still comes. Mugi Hwa, the one without equal, slashed through Murim's skies with his sword, toppling every lord who dared to face him–even Cheonma, Mugeuk Geom’s father. But Mugeuk didn’t accept defeat. Instead, he turned to the forbidden: a time-bending ritual that hurled him into his own past. Now, retracing his steps, he races against the clock until Mugi emerges once again. But this time, it's not just about power, but mending old wounds and forging new bonds to unite his people and prepare for the bloodtide to come.

(Source: WEBTOON)",연재 중,
W0080,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx168823-ehslkXrDOGu8.png,환생한 암살자는 검술 천재,"Raon was once a loyal assassin for House Robert until Derus killed him. Not willing to give up, Raon prayed for vengeance and woke as a member of House Sieghart, the most powerful noble house. He’ll need all of their near-infinite resources to get revenge. Though he carried over knowledge of a powerful Flame Link technique, he also carries the Curse of Bitter Frost, something that’s slowly killing him. As if that weren’t enough, the demonic embodiment of Wrath is trying to take over his body.

(Source: Tapas)",연재 중,
W0081,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx138363-WCVXZgFuKtsH.jpg,남주의 입양딸이 되었습니다,"The handsome Duke Voreoti is the most terrifying man in the empire, with the coldest of demeanors and a gaze that can kill. But one day, he suddenly says that he wants to… adopt a child?! And that child is me?! After finding me at a shady orphanage, he whisked me away to his snowy palace without a second thought. Now I’m learning all the ways of the feared Voreoti family from his knights. However, things get dicey when the Duke becomes suspicious of my origins. With these fangs and jet black hair, perhaps we are more than just kindred spirits…
 

 
(Source: Tapas)",연재 중,
W0082,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx151460-Cb2CXwN2ZElE.jpg,절대검감,"For as long as he can remember, Woonhwi So has been the black sheep of his family and clan. Because his spirit core has been destroyed, he has no choice but to serve as a third-rate spy for the Blood Cult. One day, during his mission to find the legendary Blade Scroll, he is killed and sent 10 years into the past. When Woonhwi regains consciousness, he realizes that he has been sent back to the day he was kidnapped by the Blood Cult, and that he has gained a mysterious ability to hear the voice of a dagger.



(Source: WEBTOON)",연재 중,
W0083,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx135318-2auvQp3zj0Q5.jpg,용사가 돌아왔다,"After saving one world, warrior Min-Su Kim returns to Earth only to find that he’s lost everything... so he decides to destroy the world he used to call home. In his rampage, he kills teenager Jeong-Su Park and his family. But instead of dying normally, Jeong-Su is transported to another world, where he finds that he's now a warrior himself. After killing the demon king of this alternate world and honing his skills as a warrior, Jeong-Su returns to earth, hell-bent on revenge against Min-Su. As the two warriors fight with the fate of their country in the balance, who will emerge victorious?



(Source: WEBTOON, edited)",연재 중,
W0084,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx154361-exmdrQ6zZJdR.jpg,데뷔 못 하면 죽는 병 걸림,"After a night of drinking, aspiring civil servant Ryu Gunwoo passes out, only to awaken three years in the past in the body of a young man named Park Moondae. Before he can even assess the situation, he's given a mission: Debut or Die! Now, Moondae has one year to debut as an idol or face his doom. Luckily, he's able to snag a spot on the famous survival program ""Idol Inc."", but with his skills so low and the competition so high, does Moondae stand a chance at becoming a shining star?



(Source: Tapas, edited)",연재 중,
W0085,웹툰,https://s4.anilist.co/file/anilistcdn/media/manga/cover/large/bx159436-1esx0xmTH0DE.png,엄마가 계약결혼 했다,"Lyrica is a hardworking 8-year-old girl who has always used her vivid imagination to escape the harsh realities of living in the slums with her neglectful mother. After her mother has a premonition of a disastrous future, she snaps to her senses and devises a plan to provide a different life for Lyrica. But even Lyrica couldn't have imagined that the plan was to marry the emperor! Now that she has everything she could ever dream of, can Lyrica face reality in spite of her wild imagination?



(Source: Tapas)",연재 중,
